Base_normalized;Atrial_Side_normalized
0.48821;0.73072
0.48792;0.08604
0.48758;0.17895
0.48715;0.80249
0.487;0.50772
0.48667;0.66704
0.48634;0.87409
0.48613;0.29367
0.48528;0.92873
0.48455;0.43037
0.48427;0.00783
0.48391;0.24194
0.4836;0.14876
0.48288;0.62438
0.48288;0.71288
0.48187;0.51699
0.48121;0.88598
0.48104;0.42207
0.48079;0.12198
0.48076;0.25147
0.48048;0.73168
0.47985;0.78701
0.4792;0.01863
0.47919;0.71255
0.47789;0.91239
0.47789;0.61694
0.47783;0.17376
0.47742;0.28757
0.477;0.88943
0.47692;0.49602
0.47629;0
0.47603;0.36892
0.47426;0.59246
0.4736;0.09141
0.47296;0.14931
0.47289;0.69784
0.47253;0.29469
0.4725;0.93772
0.47182;0.84183
0.47038;0.10165
0.47014;0.96182
0.4694;0.02885
0.46805;0.92516
0.46794;0.34691
0.46792;0.19585
0.4664;0.50854
0.46613;0.84279
0.4656;0.9002
0.46551;0.27385
0.46546;0.71947
0.46479;0.6524
0.4642;0.17179
0.4642;0.94638
0.46333;0.71978
0.46251;0.02663
0.46246;0.31507
0.46173;0.25213
0.46069;0.70748
0.46063;0.19859
0.46053;0.89573
0.46;0.08533
0.45897;0.01547
0.45879;0.47053
0.45754;0.56191
0.45721;0.05608
0.45695;0.93707
0.45693;0.85434
0.4561;0.68812
0.45609;0.2696
0.45597;0.02407
0.45542;0.51814
0.45392;0.12929
0.45366;0.04688
0.45351;0.28726
0.4531;0.18402
0.45263;0.94495
0.45228;0.89483
0.45123;0.748
0.45117;0.60596
0.45085;0.01922
0.45048;0.06613
0.45037;0.4852
0.44973;0.28171
0.44762;0.57286
0.4474;0.83454
0.4465;0.23085
0.44581;0.28921
0.4453;0.11895
0.444;0.05886
0.44371;0.02035
0.44286;0.28187
0.44251;0.90099
0.44189;0.55291
0.44121;0.67933
0.44044;0.93489
0.44011;0.28658
0.43999;0.0865
0.43978;0.03815
0.43951;0.17166
0.43944;0.85889
0.43902;0.69766
0.4376;0.87673
0.43738;0.93933
0.43735;0.56286
0.43702;0.48085
0.43663;0.01077
0.43542;0.04717
0.43469;0.15391
0.43412;0.80873
0.43384;0.72093
0.43371;0.49284
0.43344;0.55597
0.43274;0.63023
0.43229;0.96124
0.43189;0.19163
0.4317;0.91318
0.43166;0.67313
0.43037;0.22561
0.43033;0.04029
0.43024;0.83821
0.42982;0.59797
0.42943;0.89127
0.4281;0.78254
0.42704;0.02521
0.42627;0.07761
0.42625;0.55648
0.42623;0.92847
0.42538;0.86504
0.42523;0.20212
0.42406;0.69637
0.42343;0.57612
0.42294;0.14742
0.42277;0.93006
0.42247;0.04671
0.42117;0.59902
0.42064;0.10273
0.42046;0.95116
0.42;0.21006
0.41932;0.25385
0.41929;0.16785
0.41901;0.6825
0.4189;0.7779
0.41841;0.03564
0.41832;0.60832
0.41791;0.92974
0.41676;0.7198
0.41664;0.97511
0.41663;0.85648
0.4163;0.01797
0.41626;0.0916
0.41515;0.16702
0.41483;0.51431
0.41468;0.47794
0.41435;0.67071
0.41414;0.1979
0.41344;0.49516
0.41285;0.04525
0.41282;0.56803
0.41255;0.43138
0.41253;0.00952
0.41208;0.52534
0.4118;0.94978
0.41138;0.92979
0.41128;0.59678
0.41105;0.8892
0.41071;0.18543
0.4105;0.90338
0.40986;0.95078
0.40981;0.83711
0.40955;0.63823
0.40953;0.4726
0.40938;0.84737
0.40936;0.12023
0.40929;0.03284
0.40921;0.79996
0.40909;0.7375
0.40876;0.09781
0.40865;0.15771
0.40853;0.96155
0.4085;0.40319
0.40825;0.49392
0.40813;0.22086
0.40808;0.70356
